,date_id,time_id,symbol_id,weight,feature_00,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_22,feature_23,feature_24,feature_25,feature_28,feature_29,feature_30,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,responder_0,responder_1,responder_2,responder_3,responder_4,responder_5,responder_6,responder_7,responder_8,partition_id,feature_00_nan,feature_01_nan,feature_02_nan,feature_03_nan,feature_04_nan,feature_08_nan,feature_15_nan,feature_16_nan,feature_17_nan,feature_18_nan,feature_19_nan,feature_21_nan,feature_26_nan,feature_27_nan,feature_31_nan,feature_32_nan,feature_33_nan,feature_37_nan,feature_39_nan,feature_40_nan,feature_41_nan,feature_42_nan,feature_43_nan,feature_44_nan,feature_45_nan,feature_46_nan,feature_47_nan,feature_50_nan,feature_51_nan,feature_52_nan,feature_53_nan,feature_54_nan,feature_55_nan,feature_56_nan,feature_57_nan,feature_58_nan,feature_62_nan,feature_63_nan,feature_64_nan,feature_65_nan,feature_66_nan,feature_73_nan,feature_74_nan,feature_75_nan,feature_76_nan,feature_77_nan,feature_78_nan
feature_50_nan,-0.09554993428856878,-0.4248449359295131,-0.008324688092754098,-0.013721199358242675,0.020328388768656065,0.2226416005996303,-0.005151965364748725,0.003989395230718001,0.16468455781507982,-0.018816676613019945,0.0027419527685830225,-0.001862919092991282,-0.011986093344810522,0.004866287931917947,-0.010006463435547045,0.011287272968722761,-0.09819818648591855,0.1580796558797879,0.15479797228073147,0.041329985362956685,0.039319173494657515,0.045185200128959595,-0.22116645948361136,-0.22801598959073416,0.023438773465031506,-0.01898998660389362,-0.009392631110528949,-0.022475923256324786,0.013385139821306154,-0.006972821031206983,0.017425944023646122,0.021768911346930504,-0.016505109557959426,-0.037932818150383046,-0.0017308380173279873,-0.0017734024948813448,0.022705402731297376,0.0005186118032476836,-0.008347576357799641,0.024981146014292705,0.05076262576634761,0.08459154098220507,-0.02138267536475825,-0.02792127878387665,-0.06740859964579908,-0.21691310202645464,0.18531429850287817,-0.03966995757487635,0.01068753894168802,-0.007794799538954867,0.028704142484539133,0.08262809827050398,0.11750778778774315,-0.030713724323902805,-0.08641337755775877,-0.1110955229085464,-0.22262698992985014,0.1689329510678313,-0.01544675857870604,-0.003777671727190753,-0.01193496457846284,-0.0029425672105405573,0.1104642864695295,0.06350431499860285,0.09962703537788453,-0.23006449904502554,-0.24791182490092106,-0.08533745410889684,0.13527810224395773,0.1405484306152551,-0.10334712231254008,0.12728656173549416,0.1518671007700115,0.15990012957296681,0.16425094547187982,0.09086080295555458,0.09097536090561195,0.13854580615849182,0.14093141357572858,-0.027585993700795397,-0.03420219589683942,-0.012713146612720466,-0.002729926818121987,0.005246224660457906,-0.009149786515016186,0.010338035058767816,0.016591432287065673,0.002180465512691316,-0.09580638378908389,0.06047257092593195,0.06047257092593195,0.06047257092593195,0.06047257092593195,0.06047257092593195,0.0010608592713742763,0.5222841527172029,,0.2123802680270018,,,0.10064460192193916,0.10064460192193916,0.10064460192193916,0.10064460192193916,0.3241674409251046,0.3241674409251046,-0.0016368196958816289,0.9932175119163978,0.07461118475665585,0.4732021618478365,0.9932175119163978,0.07461118475665585,0.4732021618478365,0.13975011457693443,0.13975011457693443,0.016204467668624635,1.0,0.05614211328029733,0.4758313862138561,1.0,0.05614211328029733,0.4758313862138561,,,0.3241674409251046,0.1246065850939811,0.08813645072796383,0.0985836153341226,0.13975011457693443,0.13975011457693443,0.32402435888242886,0.32402435888242886,0.005594397310306392,0.005594397310306392,0.0068350465602612254,0.0068350465602612254
feature_51_nan,-0.03026701853316197,-0.006468198056529606,-0.005870225949342257,-0.004240077059491047,-0.0022488100606007783,0.0023568046280086456,-0.003036360308663547,-0.003775386523190442,0.006267081342994919,-0.0024149701399083967,0.001869853814300944,0.0010478371438812277,-0.0008869273600697604,-0.007732642155775125,0.005872268795102527,-0.00907926217336401,-0.016507295094031416,-0.007776292177553025,-0.01444719377015376,0.009089710534350325,0.001772666276995497,0.0061101742436859025,0.0010262187733255626,-0.007811953161637191,0.0107210389680254,-0.0003975368260042634,0.0017545011255616757,-0.005615737184583792,0.004729210485863022,-0.0025849478684877468,0.00610380183858599,0.0072048822124646,-0.007478112712038536,0.0001748323050280055,-0.00938883354113175,-0.010265648491921261,-0.00075408337033818,0.0035429985238611753,0.001284167899478793,0.00037797120251710525,0.0013500168950370279,0.0015987481327631317,0.0029015969705147035,0.0023626277911593507,0.0023384089151395377,-0.006123496385198715,0.009297950272469716,-0.003383522362835135,-0.0016125081010110928,-0.013267102997570132,-0.0005761363995330581,0.001266063043078998,0.0013950702139102983,0.00044347253467976876,3.1825165132493143e-05,-0.0010447893053045487,-0.010165361061595934,0.0017923360048940006,0.0003035990085155089,-7.351032172835448e-05,0.000739331290854536,0.003406697283857071,0.011235895179168497,0.012376991139447294,0.01541808204721426,0.004596175937124771,0.001253731866972476,-0.014749456422115365,-0.0067550571446456245,-0.01353033097550576,-0.017028619002717856,-0.007006203809583845,-0.014976485490377466,-0.00375565879349768,-0.0031147154088781055,-0.004015392361920998,-0.004377600223301016,-0.004490058383987021,-0.004889459626670556,0.0039461211728768495,0.00010247963913839394,5.920289467278729e-06,0.0007003975406381157,0.0024918198949900857,0.0017733086600560555,0.0014593221621473343,0.0033623330178797865,0.0028045400058298586,-0.03013714778940954,0.030796820006445135,0.030796820006445135,0.030796820006445135,0.030796820006445135,0.030796820006445135,-0.001397901205623371,-0.0029618405750939307,,-0.0012043951399235485,,,0.034392352166824396,0.034392352166824396,0.034392352166824396,0.034392352166824396,-0.0018383331653109164,-0.0018383331653109164,-9.18945167856087e-05,0.05576133006598504,0.4260958699705522,0.11482261053162529,0.05576133006598504,0.4260958699705522,0.11482261053162529,-0.0015238534511019034,-0.0015238534511019034,-9.189451678560736e-05,0.05614211328029733,1.0,0.11798741089152151,0.05614211328029732,1.0,0.11798741089152151,,,-0.0018383331653109162,-0.0014578018331779148,-0.0012529617628209719,-0.001299749132307243,-0.0015238534511019049,-0.0015238534511019049,-0.0018476934042810883,-0.0018476934042810883,-0.0006029285691121784,-0.0006029285691121784,-0.00036765121069969785,-0.00036765121069969785
feature_52_nan,-0.028304042155871095,-0.2312860995556067,-0.00294983932788055,0.0005693000336988621,0.016955433438081306,0.10404313708721587,0.00025260265328066203,0.010238474912314445,0.1339321141894342,-0.025221250990909525,-0.005557463401381431,-0.008379492736414838,-0.002151514220335509,-0.0009554898721248386,-0.004705633946317998,-1.86141915339586e-05,-0.11527516432488376,0.15504241215448988,0.024751235236322625,0.026082787088075883,0.03823544259925928,0.035872194006506895,-0.15530426357247687,-0.16230560183883802,0.008749395328810196,-0.0073779180290281954,0.003726754137714818,-0.0028569430300834486,0.004695144013432872,-0.004635922095981642,0.011097304613702461,0.009216551791402915,-0.003701333649447858,-0.0466365345927971,0.0047655550574306794,0.0017547057129795405,0.001237373968312235,0.0005870250929221492,-0.0008256409012421409,-0.007743498099458373,0.04230445812507955,0.03049790112408455,0.005374153952751828,-0.03191761074754116,-0.022070120084349734,-0.15512752207384434,0.13818770446686846,-0.0390944364487412,0.024627145400950876,-0.007115450662967714,-0.009625680628640281,0.0737623811550781,0.03584189485656864,0.009349608326465295,-0.07854729666546156,-0.02783361050560173,-0.16511678467275684,0.13635418405345892,-0.014190255471846843,-0.0008018789962655006,-0.02081718264308681,0.0006259719486606221,0.05892562720982013,0.06406106671142772,0.07144031196852199,-0.16449276396603466,-0.17517184394644253,-0.10100764376460294,0.13561434023940444,0.02787806241061581,-0.11861073424558982,0.12429854276991546,0.01757629438944792,0.12341544140873983,0.12681739613962922,0.1174085887352355,0.1127074553321577,0.13848276156205871,0.1378602166837081,-0.015883223782885262,-0.020563426554115114,-0.004239631911964361,4.5430667328946134e-05,0.009336369061448822,-0.014142079442703433,0.0049274516914437965,0.012602108520588793,-0.015056781057055737,-0.02756428485452733,0.019472646102148685,0.019472646102148685,0.019472646102148685,0.019472646102148685,0.019472646102148685,0.004279329479843678,0.8033387950762554,,0.4436652973426556,,,0.03677390441043067,0.03677390441043067,0.03677390441043067,0.03677390441043067,0.6812653606238126,0.6812653606238126,-0.0007788501848735078,0.4726040655070469,0.08378777297002511,0.9731767962701645,0.4726040655070469,0.08378777297002511,0.9731767962701645,0.12673339230647668,0.12673339230647668,0.034055062650578685,0.4758313862138561,0.11798741089152151,1.0,0.4758313862138561,0.11798741089152151,1.0,,,0.6812653606238126,0.10037490005904147,0.06126529970196539,0.08306517353720586,0.12673339230647668,0.12673339230647668,0.6794812018555314,0.6794812018555314,0.00020497390174899476,0.00020497390174899476,-0.003116020666287113,-0.003116020666287113
feature_53_nan,-0.09554993428856878,-0.4248449359295131,-0.008324688092754098,-0.013721199358242675,0.020328388768656065,0.2226416005996303,-0.005151965364748725,0.003989395230718001,0.16468455781507982,-0.018816676613019945,0.0027419527685830225,-0.001862919092991282,-0.011986093344810522,0.004866287931917947,-0.010006463435547045,0.011287272968722761,-0.09819818648591855,0.1580796558797879,0.15479797228073147,0.041329985362956685,0.039319173494657515,0.045185200128959595,-0.22116645948361136,-0.22801598959073416,0.023438773465031506,-0.01898998660389362,-0.009392631110528949,-0.022475923256324786,0.013385139821306154,-0.006972821031206983,0.017425944023646122,0.021768911346930504,-0.016505109557959426,-0.037932818150383046,-0.0017308380173279873,-0.0017734024948813448,0.022705402731297376,0.0005186118032476836,-0.008347576357799641,0.024981146014292705,0.05076262576634761,0.08459154098220507,-0.02138267536475825,-0.02792127878387665,-0.06740859964579908,-0.21691310202645464,0.18531429850287817,-0.03966995757487635,0.01068753894168802,-0.007794799538954867,0.028704142484539133,0.08262809827050398,0.11750778778774315,-0.030713724323902805,-0.08641337755775877,-0.1110955229085464,-0.22262698992985014,0.1689329510678313,-0.01544675857870604,-0.003777671727190753,-0.01193496457846284,-0.0029425672105405573,0.1104642864695295,0.06350431499860285,0.09962703537788453,-0.23006449904502554,-0.24791182490092106,-0.08533745410889684,0.13527810224395773,0.1405484306152551,-0.10334712231254008,0.12728656173549416,0.1518671007700115,0.15990012957296681,0.16425094547187982,0.09086080295555458,0.09097536090561195,0.13854580615849182,0.14093141357572858,-0.027585993700795397,-0.03420219589683942,-0.012713146612720466,-0.002729926818121987,0.005246224660457906,-0.009149786515016186,0.010338035058767816,0.016591432287065673,0.002180465512691316,-0.09580638378908389,0.06047257092593195,0.06047257092593195,0.06047257092593195,0.06047257092593195,0.06047257092593195,0.0010608592713742763,0.5222841527172029,,0.2123802680270018,,,0.10064460192193916,0.10064460192193916,0.10064460192193916,0.10064460192193916,0.3241674409251046,0.3241674409251046,-0.0016368196958816289,0.9932175119163978,0.07461118475665585,0.4732021618478365,0.9932175119163978,0.07461118475665585,0.4732021618478365,0.13975011457693443,0.13975011457693443,0.016204467668624635,1.0,0.05614211328029732,0.4758313862138561,1.0,0.05614211328029733,0.4758313862138561,,,0.3241674409251046,0.1246065850939811,0.08813645072796383,0.0985836153341226,0.13975011457693443,0.13975011457693443,0.32402435888242886,0.32402435888242886,0.005594397310306392,0.005594397310306392,0.0068350465602612254,0.0068350465602612254
feature_54_nan,-0.03026701853316197,-0.006468198056529606,-0.005870225949342257,-0.004240077059491047,-0.0022488100606007783,0.0023568046280086456,-0.003036360308663547,-0.003775386523190442,0.006267081342994919,-0.0024149701399083967,0.001869853814300944,0.0010478371438812277,-0.0008869273600697604,-0.007732642155775125,0.005872268795102527,-0.00907926217336401,-0.016507295094031416,-0.007776292177553025,-0.01444719377015376,0.009089710534350325,0.001772666276995497,0.0061101742436859025,0.0010262187733255626,-0.007811953161637191,0.0107210389680254,-0.0003975368260042634,0.0017545011255616757,-0.005615737184583792,0.004729210485863022,-0.0025849478684877468,0.00610380183858599,0.0072048822124646,-0.007478112712038536,0.0001748323050280055,-0.00938883354113175,-0.010265648491921261,-0.00075408337033818,0.0035429985238611753,0.001284167899478793,0.00037797120251710525,0.0013500168950370279,0.0015987481327631317,0.0029015969705147035,0.0023626277911593507,0.0023384089151395377,-0.006123496385198715,0.009297950272469716,-0.003383522362835135,-0.0016125081010110928,-0.013267102997570132,-0.0005761363995330581,0.001266063043078998,0.0013950702139102983,0.00044347253467976876,3.1825165132493143e-05,-0.0010447893053045487,-0.010165361061595934,0.0017923360048940006,0.0003035990085155089,-7.351032172835448e-05,0.000739331290854536,0.003406697283857071,0.011235895179168497,0.012376991139447294,0.01541808204721426,0.004596175937124771,0.001253731866972476,-0.014749456422115365,-0.0067550571446456245,-0.01353033097550576,-0.017028619002717856,-0.007006203809583845,-0.014976485490377466,-0.00375565879349768,-0.0031147154088781055,-0.004015392361920998,-0.004377600223301016,-0.004490058383987021,-0.004889459626670556,0.0039461211728768495,0.00010247963913839394,5.920289467278729e-06,0.0007003975406381157,0.0024918198949900857,0.0017733086600560555,0.0014593221621473343,0.0033623330178797865,0.0028045400058298586,-0.03013714778940954,0.030796820006445135,0.030796820006445135,0.030796820006445135,0.030796820006445135,0.030796820006445135,-0.001397901205623371,-0.0029618405750939307,,-0.0012043951399235485,,,0.034392352166824396,0.034392352166824396,0.034392352166824396,0.034392352166824396,-0.0018383331653109164,-0.0018383331653109164,-9.18945167856087e-05,0.05576133006598504,0.4260958699705522,0.11482261053162529,0.05576133006598504,0.4260958699705522,0.11482261053162529,-0.0015238534511019034,-0.0015238534511019034,-9.189451678560736e-05,0.05614211328029733,1.0,0.11798741089152151,0.05614211328029733,1.0,0.11798741089152151,,,-0.0018383331653109162,-0.0014578018331779148,-0.0012529617628209719,-0.001299749132307243,-0.0015238534511019049,-0.0015238534511019049,-0.0018476934042810883,-0.0018476934042810883,-0.0006029285691121784,-0.0006029285691121784,-0.00036765121069969785,-0.00036765121069969785
feature_55_nan,-0.028304042155871095,-0.2312860995556067,-0.00294983932788055,0.0005693000336988621,0.016955433438081306,0.10404313708721587,0.00025260265328066203,0.010238474912314445,0.1339321141894342,-0.025221250990909525,-0.005557463401381431,-0.008379492736414838,-0.002151514220335509,-0.0009554898721248386,-0.004705633946317998,-1.86141915339586e-05,-0.11527516432488376,0.15504241215448988,0.024751235236322625,0.026082787088075883,0.03823544259925928,0.035872194006506895,-0.15530426357247687,-0.16230560183883802,0.008749395328810196,-0.0073779180290281954,0.003726754137714818,-0.0028569430300834486,0.004695144013432872,-0.004635922095981642,0.011097304613702461,0.009216551791402915,-0.003701333649447858,-0.0466365345927971,0.0047655550574306794,0.0017547057129795405,0.001237373968312235,0.0005870250929221492,-0.0008256409012421409,-0.007743498099458373,0.04230445812507955,0.03049790112408455,0.005374153952751828,-0.03191761074754116,-0.022070120084349734,-0.15512752207384434,0.13818770446686846,-0.0390944364487412,0.024627145400950876,-0.007115450662967714,-0.009625680628640281,0.0737623811550781,0.03584189485656864,0.009349608326465295,-0.07854729666546156,-0.02783361050560173,-0.16511678467275684,0.13635418405345892,-0.014190255471846843,-0.0008018789962655006,-0.02081718264308681,0.0006259719486606221,0.05892562720982013,0.06406106671142772,0.07144031196852199,-0.16449276396603466,-0.17517184394644253,-0.10100764376460294,0.13561434023940444,0.02787806241061581,-0.11861073424558982,0.12429854276991546,0.01757629438944792,0.12341544140873983,0.12681739613962922,0.1174085887352355,0.1127074553321577,0.13848276156205871,0.1378602166837081,-0.015883223782885262,-0.020563426554115114,-0.004239631911964361,4.5430667328946134e-05,0.009336369061448822,-0.014142079442703433,0.0049274516914437965,0.012602108520588793,-0.015056781057055737,-0.02756428485452733,0.019472646102148685,0.019472646102148685,0.019472646102148685,0.019472646102148685,0.019472646102148685,0.004279329479843678,0.8033387950762554,,0.4436652973426556,,,0.03677390441043067,0.03677390441043067,0.03677390441043067,0.03677390441043067,0.6812653606238126,0.6812653606238126,-0.0007788501848735078,0.4726040655070469,0.08378777297002511,0.9731767962701645,0.4726040655070469,0.08378777297002511,0.9731767962701645,0.12673339230647668,0.12673339230647668,0.034055062650578685,0.4758313862138561,0.11798741089152151,1.0,0.4758313862138561,0.11798741089152151,1.0,,,0.6812653606238126,0.10037490005904147,0.06126529970196539,0.08306517353720586,0.12673339230647668,0.12673339230647668,0.6794812018555314,0.6794812018555314,0.00020497390174899476,0.00020497390174899476,-0.003116020666287113,-0.003116020666287113
feature_56_nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feature_57_nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feature_58_nan,-0.0024514019593747495,-0.17502995879337116,0.00671933423883233,0.006547975311807869,0.017241776270661126,0.07443254892053251,0.006183209787084379,0.015219017015783,0.10264521443600004,-0.014565801348258592,0.001164342096515229,-0.003137914366492118,-0.00010834669905243082,0.0047577619911001266,-0.011433244387177466,0.004016536323565977,-0.08722356268647102,0.1414859826742874,0.006726316716280104,0.009346701388819732,0.022475146496517405,0.014908118698710723,-0.12860859034321792,-0.13556862122921504,-0.003350044684860468,-0.0009433501328519693,0.0032465860208590555,0.007827640037469167,0.009564098830208822,-0.005221686248227974,0.005217404157934061,-0.0003677542957576115,0.0016587319293407806,-0.022431987133024297,0.0003271782438844087,-0.004020521311169259,0.0006100137223779979,0.00033748141655570696,0.0005002254371207032,-0.007453435401758313,0.03837002086539925,0.023358005897949407,0.005056418406664378,-0.03519944323341587,-0.02019527819644628,-0.12633655238393585,0.11592540740446226,-0.025752994234198023,0.036616112718282225,0.0029095856257034453,-0.01053781794784866,0.06530570346764276,0.027732709507479684,0.012619934428883331,-0.06329946788815749,-0.019509636754119725,-0.13725173071761138,0.11982988591291703,-0.010736377932264637,0.006909387887959129,-0.011464070988346061,0.006375912766533382,0.022969653632386035,0.020276016380943496,0.025043970554292968,-0.13745448693330992,-0.1466475033818954,-0.07592612224097116,0.12467269934251668,0.009584571012566876,-0.0875078910320742,0.11565673104966863,0.000763618788983461,0.10840633753880319,0.1105275209670816,0.12106764488403983,0.11770751469317597,0.11783482315440708,0.11645706523202812,-0.015474458588068046,-0.013151541667654339,-0.0037698569904221686,0.010027317849354992,0.006414859319025741,-0.010273297816960203,0.015212782720287994,0.00934069138616434,-0.011418764659246258,-0.0011088332487758559,0.0024101201483663227,0.0024101201483663227,0.0024101201483663227,0.0024101201483663227,0.0024101201483663227,0.008634736387693027,0.6206725577228595,,0.6512840842068791,,,0.004961700223544508,0.004961700223544508,0.004961700223544508,0.004961700223544508,1.0,1.0,-0.0005306036520697681,0.32196877911993815,0.03302826770814709,0.6629916410617114,0.32196877911993815,0.03302826770814709,0.6629916410617114,0.11394565377992581,0.11394565377992581,0.04998795567617834,0.3241674409251046,-0.0018383331653109162,0.6812653606238126,0.3241674409251046,-0.0018383331653109162,0.6812653606238126,,,1.0,0.10057561570341368,0.05978464463733975,0.08226034551645983,0.11394565377992584,0.11394565377992584,0.9949340951542428,0.9949340951542428,-0.0034813404749109186,-0.0034813404749109186,-0.0021228369429293313,-0.0021228369429293313
feature_62_nan,-0.1463778283027632,-0.10076405669019639,-0.008379715976941987,-0.05310670057287257,-0.02157159434348215,0.03681943347408936,-0.02577039111088104,-0.0225898074751068,0.0195571845118219,-0.011650809255041009,0.00010631424250278428,-0.008780159758639865,0.0017736475203700918,0.011386755078915265,-0.009673161249632177,0.0002599662881938668,-0.03772687028887631,0.007223774195551142,-0.004627959746168961,0.043719744884115716,0.031102511485724748,0.04274805912912667,-0.04414750483225457,-0.04558310417449179,-0.0028890657233883762,-0.042452419541488,-0.04266560744907189,-0.07840005137026936,-0.030536375968615248,0.017307084882172686,0.005485907742996561,0.03336056595971379,-0.03296581803913517,0.00021312413611094424,-0.03626055099748333,-0.0369069641477582,-0.003274675207667668,-0.004588815295440514,-0.002732169852954387,-0.024664865783526686,-0.0005168357546680348,-0.008519329530308003,0.02321439852962247,0.012836553425709806,0.011907749699004941,-0.0795530555764232,0.06892378564501066,-0.010289106894685766,0.03980348375569322,0.003657194876989537,0.001896448519175272,0.0072039242092696324,0.01153524980719489,-0.003840368461469305,0.006376577517653626,-0.017906486464256095,-0.059688789761485284,0.046052889830760356,-0.0026865020017424785,0.0017485596116573116,-0.007673849184984943,-0.014404136690593669,0.04796998369578157,0.03611375500505959,0.048224436817979874,-0.03787447694054496,-0.043058076162893,-0.03616120304886801,0.010063611144846416,-0.004050926602907323,-0.039714616891528255,0.004115292170863186,-0.006111377404545222,0.06880851200687112,0.06899976915012776,0.044081732052686486,0.04166657920608315,0.05809261922127689,0.05988902910395126,-0.013299940431132497,-0.0014605928269453066,-0.006792456367874291,-0.009833423639719502,0.005375316239500425,0.0036345985851306624,-0.008296658943073977,0.00023744749656348077,-0.0017250728802084008,-0.14387648056772734,0.1970758706982467,0.1970758706982467,0.1970758706982467,0.1970758706982467,0.1970758706982467,-0.0022037530374769076,0.13411907515603505,,0.08203125165117504,,,0.1616015033316024,0.1616015033316024,0.1616015033316024,0.1616015033316024,0.10057561570341368,0.10057561570341368,-0.0004207697447199939,0.1641270636662593,0.41873851504093085,0.19622240201287525,0.1641270636662593,0.41873851504093085,0.19622240201287525,0.6097472302078081,0.6097472302078081,0.06303635699599261,0.1246065850939811,-0.0014578018331779148,0.10037490005904147,0.1246065850939811,-0.0014578018331779148,0.10037490005904147,,,0.10057561570341368,1.0,0.8594870264977517,0.8915814912058332,0.6097472302078081,0.6097472302078081,0.09999223647630644,0.09999223647630644,-0.0027607098767556816,-0.0027607098767556816,-0.001683413891092284,-0.001683413891092284
feature_63_nan,-0.12989886766886624,-0.07950792713653977,-0.007743929237884433,-0.04736171215297086,-0.016041185329225566,0.027427789716406505,-0.019433561835111402,-0.01781837132763094,0.014750894607785718,-0.008810793428721644,0.006183016918680169,-0.005322085302735404,0.0026161891313783697,0.015096393939408606,-0.009726279060703603,0.0015783157663686466,-0.029705854133813315,0.0018269937803646686,-0.0059143936218250545,0.03540840644607575,0.021665460660148603,0.034776955052402275,-0.03158395983255352,-0.03188973314847445,-0.006283288887364372,-0.03762618807959719,-0.03704963842909292,-0.06939908728826102,-0.024968507623903527,0.013687177195521993,0.003970324660346672,0.028596895745629198,-0.026582745728345205,0.00788897390319938,-0.033098455897005136,-0.034318134175885764,-0.0031624012982423714,-0.004367588195783718,-0.002642202985707023,-0.03210535643802788,-0.009537716701530708,-0.020876682821887906,0.019987912528182484,0.0024695362188525394,0.008489055537975652,-0.0613588904719278,0.04822594813399919,-0.008728980275313979,0.004752532383142026,-0.0171706445150609,0.0007356611997768141,0.0012044287705959154,0.009225253317926093,0.0012300497098025635,0.011117954815416858,-0.008940473517714511,-0.04683746135222204,0.03608717479118596,0.001553095703843509,0.008792891808421929,-0.001923122410224503,-0.01469627407051695,0.020021311559345598,0.00920656240958951,0.015744745218151487,-0.02783210362668804,-0.031046568897829505,-0.02805108058676182,0.0029285319679027565,-0.005892810853687632,-0.0310549624144934,-5.75432280535152e-06,-0.006811030167063229,0.053615134380683785,0.053337637289313254,0.029716900192329542,0.03027143467835272,0.045007470864001364,0.04568284476853763,-0.010817547905764259,-0.0018893092032487087,-0.005616640747681989,-0.005535935849311807,0.0075570183922480235,0.005339255088035434,-0.006630204300031195,0.0029531307544636465,0.00031826268613384737,-0.1267452124166396,0.19009970480355018,0.19009970480355018,0.19009970480355018,0.19009970480355018,0.19009970480355018,-0.0006266775926565888,0.08468075643808613,,0.05739912499358282,,,0.14270046765049174,0.14270046765049174,0.14270046765049174,0.14270046765049174,0.05978464463733975,0.05978464463733975,-0.00036164613672961957,0.13183304713176866,0.4873849561630263,0.17420409628250155,0.13183304713176866,0.4873849561630263,0.17420409628250155,0.6879249674931239,0.6879249674931239,0.0733418365287653,0.08813645072796383,-0.0012529617628209719,0.06126529970196539,0.08813645072796383,-0.0012529617628209719,0.06126529970196539,,,0.05978464463733975,0.8594870264977517,1.0,0.9640027692088876,0.6879249674931239,0.6879249674931239,0.05941544452461997,0.05941544452461997,-0.0023727943229957405,-0.0023727943229957405,-0.0014468723996199418,-0.0014468723996199418
feature_64_nan,-0.13414251754062503,-0.08496480642934896,-0.009278438051643172,-0.04776628127705558,-0.01727329369538654,0.02981915149125709,-0.020540453416833873,-0.01860058654072771,0.0174152314668491,-0.010561818430379103,0.005402832846625725,-0.0054156718229757955,0.0034378756932809985,0.013222259955282827,-0.01054556087046708,0.001152577510283001,-0.03247361786539846,0.0038993445582514116,-0.006435932409080526,0.037171331628069196,0.02508392356032707,0.036934677660617345,-0.03541343397935596,-0.03667695516231556,-0.006980669133657209,-0.03818225790806532,-0.036687242779372894,-0.07161854533331516,-0.025966304419755067,0.014286322172470356,0.005780532358953573,0.030744268712452342,-0.027828857561927673,0.0035335804244716064,-0.03330817604534084,-0.03446782696832899,0.0016059304758376297,-0.004366545980202459,-0.0019011275431841338,-0.031043518699187207,-0.0049840449728646204,-0.016795861111740477,0.021274477724794016,0.004217498625814301,0.009978087029803805,-0.06590284020428307,0.05524575857291962,-0.010873109485979556,0.044623726151734315,0.011609335815737386,-0.001439938682895069,0.003222404020310351,0.00916902218391228,0.00043926870715816903,0.006581803076180012,-0.011279070218871446,-0.05163166830258282,0.03872165457558982,-0.0016839263897463995,0.004637708470754605,-0.005343736816827372,-0.013386763605415427,0.02438273097787389,0.015886550999074836,0.021325863122459803,-0.03152185745677018,-0.03464745305199838,-0.0307258227664491,0.006124870703876614,-0.006470231270172088,-0.03339241963708042,0.0016155013065352693,-0.0069125201914050785,0.054629425537423275,0.05418608829959054,0.03213425346071199,0.032197251600889945,0.04601910586484347,0.04670933996090512,-0.013106954575688144,-0.0009292051450730364,-0.0023949105263776312,-0.004657287186242613,0.010296311399949035,0.008257474153883799,-0.004001820059331271,0.005440066383337091,0.001796417264315161,-0.13116428720501694,0.19363035808368367,0.19363035808368367,0.19363035808368367,0.19363035808368367,0.19363035808368367,-0.0010058276594319552,0.10573769486667227,,0.07135070631619914,,,0.14765193540064633,0.14765193540064633,0.14765193540064633,0.14765193540064633,0.08226034551645983,0.08226034551645983,-0.00037515051645173634,0.14062765152418483,0.4698012370626724,0.19132377893865093,0.14062765152418483,0.4698012370626724,0.19132377893865093,0.6629714703512051,0.6629714703512051,0.07070173351259279,0.0985836153341226,-0.001299749132307243,0.08306517353720586,0.0985836153341226,-0.001299749132307243,0.08306517353720586,,,0.08226034551645983,0.8915814912058332,0.9640027692088876,1.0,0.6629714703512052,0.6629714703512052,0.08177696821948768,0.08177696821948768,-0.0024613978287044147,-0.0024613978287044147,-0.0015009006673366307,-0.0015009006673366307
