feature_00,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78
-0.004658623,-0.0060571968,-0.015491336,-0.011689101,-0.007798708,0.012155391,-0.0029636307,0.0154264355,0.041494653,0.20836972,0.042640653,-0.17143741,-0.0051054424,-0.005531083,0.013223415,0.09232499,0.052178573,0.010258702,0.017026087,0.07953148,0.028030429,-0.07862655,0.3773909,0.002498295,0.17908248,-0.0940873,-0.06131722,-0.082233526,-0.17287482,-0.33943844,-0.13386506,-0.07277061,0.00012622996,-0.0044323523,-0.010429309,-0.0020394584,-0.013005542,0.018026056,0.0018214011,-0.031116648,-0.006884173,-0.210454,0.23171648,0.052986365,0.08015568,-0.014103206,0.05734879,-0.010884755,0.0025898293,-0.0036152469,0.016626356,0.03382934,0.12797567,-0.20469,-0.018961336,-0.020970043,0.025042256,-0.03317716,-0.03008894,-0.002124172,0.004422427,-0.0036942884,0.14957811,0.48700637,0.28586715,-0.011576993,-0.060560588,-0.043807056,0.024883477,-0.038852897,0.046205726,-0.047773372,0.069061354,-0.007894352,0.0054317648,0.005285177,0.0005156571,-0.025994271,-0.025392478
-0.0025683008,-0.0026672168,-0.0011584864,-0.0026921192,-0.00016948895,0.024448942,0.005274309,-0.019889744,0.020473687,0.00953086,0.0033766353,-0.0053894087,0.005356713,-0.013098724,0.0027318206,0.018408706,-0.03745524,0.0003909085,-0.022510296,-0.020348338,0.011513413,-0.00040397016,0.014375146,-0.019320378,-0.013756437,0.018704277,0.0013307295,-0.0067754984,0.004128792,-0.04602334,-0.009241805,-0.0018581257,0.004149243,-0.008473905,0.0070416466,0.0010333947,-0.001627108,0.024710538,-0.021407185,0.47827944,0.06095903,-0.2832238,-0.34541297,-0.04643597,0.20905723,0.1267976,-0.11617463,-0.0027040918,0.027341949,0.0041527976,-0.46827766,-0.01722608,0.2521258,0.35143197,0.014706092,-0.1717418,-0.12726922,0.11159807,-0.010263437,-0.030813739,-0.011302806,0.007105304,0.057437435,0.04768493,0.08363723,0.017340593,0.015991464,-0.0131135555,-0.0074642,-0.017693184,0.03230134,-0.024301507,0.030061016,-0.007306281,0.0056740073,0.0035919202,-0.0015854294,-0.0068439837,-0.00097479124
0.005021001,-0.016014481,-0.0048916377,0.0061241,0.0062497677,0.088146284,0.021317512,-0.07822616,0.028785594,-0.013071427,-0.004551238,0.01132728,-0.015530196,-0.0009128892,-0.0034612291,-0.03612926,0.012286817,0.0041911923,-0.04209139,0.051997975,0.00315016,0.010233761,-0.058096282,0.045129146,-0.023452194,0.017611599,0.0026365526,0.012443028,0.00837651,0.0065229638,-0.034643326,0.0063223275,0.010939945,-0.010827587,-0.013595322,-0.013597003,-0.051652264,-0.043165665,-0.0066674603,-0.15855823,-0.004480522,-0.034978483,-0.10613715,-0.008489148,-0.0076970616,0.06265798,0.076193355,0.050685763,0.58810717,0.22365884,0.14845464,0.031420413,0.058296256,0.121932484,0.024103835,0.02928874,-0.05348301,-0.071208015,-0.15944038,-0.5642724,-0.20408364,-0.022624854,-0.038110357,0.067668274,0.0028733022,0.060585562,-0.07766416,-0.09050577,-0.013035724,-0.11697503,0.070190124,-0.0068897204,0.15039074,-0.045495845,-0.054915745,-0.018000145,-0.031800076,0.06104373,0.08179798
-0.006648122,0.049550455,0.0010543624,-0.000821427,-0.036868673,-0.075590536,-0.06858199,0.17534903,0.1518082,-0.0028185782,-0.004086417,0.0013574762,-0.0071413866,0.0041754786,-0.01372866,0.0046760715,0.035917576,-0.0076239062,-0.02349186,0.026602104,0.0024735653,0.020595092,-0.11455845,0.09634011,-0.040474705,0.037057593,0.012720067,0.014334508,0.03515435,-0.019441765,-0.04311858,0.02006336,0.035326727,-0.041969407,-0.01357443,0.0035527707,0.013891438,0.57199645,-0.5022613,-0.023356706,0.0028944772,0.026536176,0.020282075,-0.02394996,0.014597366,-0.036580697,-0.08218842,0.08314463,0.08353695,-0.1267767,0.027753046,-0.014412974,-0.007759599,-0.031244148,0.0045564733,0.020981746,0.055812106,0.096156165,0.021193312,0.06827886,-0.13195592,0.029662691,0.03383869,-0.035392,-0.0065334677,-0.03882012,0.061497625,-0.17560986,0.11126316,-0.16388308,0.21611327,-0.12892215,0.16334102,0.058714207,0.1207869,0.041602436,0.08189129,-0.1599823,-0.13209274
-0.0013860944,-0.04497522,-0.002499805,-0.0022380832,0.0312286,0.21303135,0.08246004,-0.24189083,0.009934135,-0.016498767,-0.009301672,0.014326443,-0.075842,0.021166002,0.007621295,-0.016347107,0.01694662,-0.009192206,0.048440814,-0.06668716,0.0022238216,0.009831182,-0.104996964,0.10043571,-0.05165225,0.03899913,0.008506062,0.0009375689,0.02631163,0.017784469,-0.038843755,0.010767567,-0.04713164,0.04518629,0.028494136,0.018691353,0.034904204,-0.28965273,0.17322583,-0.0055680727,0.015706874,0.023146376,0.040426273,-0.023828007,0.014509545,0.0056268927,-0.086640835,-0.2418783,-0.09892678,0.0029297248,0.023625383,-0.016393386,-0.0446755,-0.014301263,-0.0009511438,-0.01980396,-0.016512226,0.06253741,-0.14550537,0.17797607,0.12964292,-0.013531232,-0.0032757334,-0.014577941,-0.01113974,0.005668606,0.005196347,-0.30160376,0.22076637,-0.33528432,0.2701016,-0.25986302,0.40010104,0.052257027,0.02309145,0.042368975,0.017690042,-0.048133835,-0.07746267
0.013343763,0.035887443,-0.012602341,0.00032559418,-0.05483361,-0.40295357,-0.15683028,0.4212059,-0.19576252,-0.0028623354,0.002357968,0.0045992592,-0.023748044,-0.0015580526,0.001555049,-0.009587678,-0.02376691,0.028933497,0.06266233,0.03010204,0.0057806117,0.0021256527,0.011545703,-0.016669502,-0.002622717,-0.011116028,0.0002725829,0.0032903631,-0.0058293226,0.022540998,0.0042151376,0.0009370784,0.01647854,0.013660268,-0.010319847,-0.0070668,-0.0017444283,-0.19153655,0.26146123,0.07634519,-0.007342105,0.012773862,-0.06461181,-0.013796177,0.042229176,-0.27020097,0.052702677,0.15367036,0.09652955,-0.18517412,-0.04284073,-0.010082898,0.001859701,0.054778285,-0.010126214,0.027983097,0.1979484,-0.08770388,0.14387028,0.08830338,-0.24789113,-0.0047307853,-0.042880822,0.018887725,-0.0052295476,-0.036916,-0.024223883,-0.17749658,0.07891189,-0.11038126,0.20477845,-0.10109893,0.11687361,-0.06287238,-0.117029645,-0.040422145,-0.0690227,0.14098242,0.13121422
-0.006950566,0.004304583,0.0012962061,0.0030153245,0.021641461,0.12508248,0.05270187,-0.13373472,0.074834846,0.00435467,-0.006040514,-0.0113639785,0.014627559,-0.00095440535,-0.008693716,0.053035393,0.01521233,0.047852784,0.09918237,-0.078637205,0.009730321,0.030041771,-0.19753057,0.17688957,-0.029612124,0.051597457,0.012350017,0.024987921,0.02776504,-0.11604045,-0.12721604,0.015736975,0.0051262504,0.009108752,-0.0055619646,-0.014819019,0.010739251,0.102296114,-0.12276702,0.066570856,0.0061524045,-0.012704412,0.073613845,0.012433255,-0.008302274,-0.31047153,-0.23468436,-0.049072832,-0.025976859,0.06369836,-0.06318856,0.0060009467,0.002690225,-0.07846166,-0.00032174998,-0.0113031315,0.3200946,0.27184895,-0.07325933,-0.03373492,0.07621583,-0.009409398,-0.02784112,0.06847648,0.01642407,-0.11076692,0.051682122,0.044775907,-0.0016011004,0.007949097,-0.04417838,0.038253866,-0.042177018,-0.25232223,-0.2335217,-0.14761622,-0.13518162,0.3277302,0.376613
0.004295503,-0.011275085,0.0049456945,0.011237547,0.020595336,0.16754729,0.06338776,-0.16933705,0.06981279,-0.0064661773,0.016532836,0.016237777,-0.0012884862,0.009690603,-0.008182649,-0.08642545,-0.043033704,-0.012021349,0.10942398,0.058647975,-0.00669589,-0.03317328,0.30278888,-0.28727144,0.047900867,-0.08724184,-0.017432652,-0.01955867,-0.06797533,0.17548768,0.16367699,-0.032792095,0.00048172893,0.0072952397,0.004634715,0.0059662345,0.012695759,0.0778243,-0.114116885,0.113818295,0.008564642,0.018080696,-0.096063405,-0.010175693,-0.03093635,-0.44705337,0.2435005,-0.0708069,0.02471512,0.068047225,-0.11622145,0.008942923,-0.008521483,0.10094283,-0.0036965306,-0.0007608545,0.44868445,-0.22600862,-0.08829671,-0.061642688,0.07491214,0.019924395,-0.0026640138,-0.10788966,-0.037160046,-0.0998898,-0.04173969,0.0035296814,0.014160132,-0.040541373,-0.012592271,-0.017860252,0.0489564,0.05570677,0.05614457,0.030352568,0.04277513,-0.0828848,-0.084701076
0.0034345507,0.0024091809,-0.010671737,-0.005486661,0.0052091866,0.0607714,0.016068667,-0.04864489,0.06613636,0.007403791,-0.009083213,-0.010615317,0.00038139662,0.012115241,-0.0023710409,0.005414813,0.035095837,0.010611926,-0.05473138,0.16649802,0.002448472,0.013765689,-0.14020304,0.13054346,-0.018317098,0.03514839,0.009987093,0.0069345627,0.033526786,-0.06166948,-0.070153356,0.013634227,-0.029524362,-0.014790475,0.01814218,0.013800396,0.00715938,0.15015446,-0.14617561,0.0013777518,0.0051504504,0.003244408,-0.11460707,-0.006332989,0.022423694,0.15614273,0.5132046,-0.068798974,-0.16947709,-0.0505043,0.0021204166,-0.00785969,-0.022858879,0.10719975,-0.0009674523,-0.021579664,-0.13980116,-0.4971603,0.017667763,0.1795144,0.076074384,0.00049298455,-0.032644782,0.04345784,0.009405835,0.022863543,-0.12949814,-0.03704736,0.05313816,-0.048277646,0.037024707,-0.0398991,0.034048177,-0.17761956,-0.14485483,-0.094488285,-0.08651131,0.22078519,0.24220274
-0.0077114194,-0.00084723043,-0.009670451,0.0025311594,-0.0009130512,-0.010164072,0.004775419,-0.003275178,-0.029134605,0.011498877,-0.015313503,-0.02102878,-0.008790192,-0.012995794,0.015001184,0.099789895,0.13035169,-0.058924813,0.09415202,0.044408236,0.016731974,0.047638632,-0.40071994,0.40631056,-0.07752528,0.11254772,0.020882599,0.025122086,0.08344891,-0.19761652,-0.25005913,0.03515736,0.0034536489,-0.004645507,-0.0163936,-0.0046966197,-0.010054235,-0.12025407,0.108632185,0.051183928,-0.0019478768,-0.038547833,-0.052689,0.011896705,0.02956416,-0.23287982,0.15334058,0.04149108,0.0038044727,0.041367285,-0.045158748,-0.01776071,0.030215971,0.037258144,0.037838325,-0.03125557,0.23399763,-0.16907428,-0.009728493,-0.05766066,0.015533913,-0.020771503,-0.02136229,0.116682336,0.039835602,-0.06750971,-0.041456513,0.072028026,-0.05952653,0.11319568,-0.09424469,0.06275207,-0.09903006,0.1797558,0.17546031,0.106167786,0.092153355,-0.24142307,-0.28467816
-0.005444799,-0.0041429056,0.015419001,-0.020592587,-0.004377439,0.006027771,0.0003245391,-0.0020963708,5.926874e-05,0.016185455,0.0013316198,-0.018634336,-0.0075807623,-0.0055713346,0.0108111,-0.19897676,-0.22000119,0.27260324,0.007422978,0.0039171036,0.034262635,0.028277773,-0.12883022,0.098694034,0.10675645,0.02376391,0.05955043,-0.07298786,0.09714178,-0.5761832,0.6427406,0.016131833,-0.046854496,0.019915268,0.0146284085,0.022844948,0.006603644,-0.009650952,0.0047026603,-0.014645998,0.0021674337,0.011494021,-0.005352476,-0.0069530155,-0.009840111,-0.023065865,0.008998446,-0.047897875,0.022810448,0.011293759,0.0042769816,0.028871762,-0.016404932,0.014671957,-0.03965559,0.018746288,0.020432277,-0.014940677,0.029614124,-0.018605148,-0.008020356,-0.011553491,0.0760372,-0.10543751,0.013496518,-0.0041818763,-0.002430914,-0.016564624,-0.008298181,0.0120661175,0.013934178,-0.0023533797,-0.0038703901,0.017850379,0.007518685,0.01707743,0.0066330824,-0.015977675,-0.020768058
-0.02086714,0.018643761,0.00056679174,0.033867206,0.00029002136,0.016399706,0.008020647,-0.019285252,-0.011231666,-0.002928222,0.003958632,0.006712611,-0.012650251,0.014146486,-0.008616185,-0.08450283,-0.019587792,0.04818495,0.003696089,-0.0051420718,-0.002766597,0.0064143892,-0.017412607,0.009376493,-0.0026630927,0.0051860716,-0.016889622,0.036794398,-0.029540494,-0.022709984,0.07154336,-0.0028009657,0.5872828,-0.20230633,-0.3364072,-0.26942432,-0.044311628,-0.038811516,0.026132207,0.007301076,0.005181571,-0.0051902174,0.0046932166,-0.00076282263,-0.0058516343,0.036087103,0.026714383,0.39681262,-0.1195901,0.014481017,-0.0007394134,-0.006136301,-0.0054434994,0.002846462,-0.00017431378,-0.007785161,-0.0072090705,-0.0003677379,-0.39986745,0.112091556,-0.00067763875,-0.022044683,-0.037014883,0.020145817,-0.014630248,0.002181045,-0.01036262,0.11074061,0.019048551,-0.109985024,-0.10804497,-0.033276815,0.12006412,0.013573824,-0.014748734,-0.0010591892,-0.004497664,0.024275284,-0.012664126
-0.009217204,-0.0010521923,0.0011348049,0.004756879,0.00022654736,-0.002254475,-0.009310586,0.010558022,0.0018905147,-0.056624934,0.019456457,0.102334835,-0.0017013359,-0.010129504,0.008065316,0.0024929214,-0.0004906321,-0.02363053,0.01485856,3.9825514e-05,0.00675996,0.026054373,-0.08440051,0.028323822,-0.016797585,0.04226924,-0.2864277,0.6599713,-0.59868276,-0.08899767,0.04536082,0.02146846,-0.01458673,0.012836224,0.021734964,-0.00806143,0.009100553,-0.011548886,0.00761454,-0.007766438,0.004980011,0.015091059,-0.0052645286,-0.007035019,-0.011850166,0.005140357,0.015010645,-0.025788434,0.021624628,-0.026721112,-0.0057358206,0.0031097317,-0.008061679,0.005297404,0.0015845243,0.0065261074,-0.0071579064,-0.008968082,0.02447944,-0.018946432,0.026536122,-0.00025408377,0.2161511,-0.15371418,0.10118205,-0.007432554,-0.001414625,0.00076098944,0.007073654,-0.0071599567,0.0041783275,0.0066994387,-0.0046285177,-0.02174688,0.005743668,0.014882707,-0.010218315,0.0047824555,-0.0031444638
